method,seed,auc_roc,ap,f1,precision,recall,accuracy,threshold,train_time_sec,score_time_sec,error,dataset,n_rows,n_features,outlier_rate
COPOD,888,0.6764017181803341,0.5076891219490428,0.44565217391304346,0.44565217391304346,0.44565217391304346,0.7924720244150559,90.3179925946292,0.3833904266357422,0.837796688079834,,17_InternetAds,1966,1555,0.1871820956256358
LODA,69,0.5429162472111879,0.23379243270763597,0.25,0.25,0.25,0.7192268565615463,0.034473633541564595,0.7181801795959473,0.6517918109893799,,17_InternetAds,1966,1555,0.1871820956256358
LODA,72,0.4058928960113185,0.15476994080996717,0.14130434782608695,0.14130434782608695,0.14130434782608695,0.6785350966429298,0.03388773045263577,0.6458344459533691,0.6584818363189697,,17_InternetAds,1966,1555,0.1871820956256358
LODA,888,0.5289254230832019,0.2235594338473594,0.26902173913043476,0.26902173913043476,0.26902173913043476,0.7263479145473042,0.035095292332274146,0.6656589508056641,0.6826715469360352,,17_InternetAds,1966,1555,0.1871820956256358
DeepSVDD,69,0.6276544729825325,0.2732309431239404,0.35054347826086957,0.35054347826086957,0.35054347826086957,0.7568667344862665,1.2629257464821186,2.7156360149383545,0.0290679931640625,,17_InternetAds,1966,1555,0.1871820956256358
DeepSVDD,72,0.6309245252217445,0.2801972812927889,0.3451086956521739,0.3451086956521739,0.3451086956521739,0.7548321464903357,1.3314597479324493,2.721743583679199,0.0202786922454834,,17_InternetAds,1966,1555,0.1871820956256358
DeepSVDD,888,0.6147936279044458,0.28848123859166935,0.3233695652173913,0.3233695652173913,0.3233695652173913,0.7466937945066124,1.6033536291559007,2.7325332164764404,0.01979231834411621,,17_InternetAds,1966,1555,0.1871820956256358
CALDM-D,69,0.6146286798715787,0.2956034882329849,0.3423913043478261,0.3423913043478261,0.3423913043478261,0.7538148524923703,0.8727522486951561,34.49173331260681,0.869488000869751,,17_InternetAds,1966,1555,0.1871820956256358
CALDM-D,72,0.6146728927463678,0.29561565163742964,0.3423913043478261,0.3423913043478261,0.3423913043478261,0.7538148524923703,0.8727015358142911,34.30035448074341,0.847590446472168,,17_InternetAds,1966,1555,0.1871820956256358
CALDM-D,888,0.6147239076018937,0.2956698312295267,0.3423913043478261,0.3423913043478261,0.3423913043478261,0.7538148524923703,0.8728998745445802,34.34333109855652,0.9149363040924072,,17_InternetAds,1966,1555,0.1871820956256358
CALDM-J,69,0.5680215078630897,0.21673088338101962,0.26358695652173914,0.26358695652173914,0.26358695652173914,0.7243133265513734,0.5775720841523224,14.629883050918579,0.880751371383667,,17_InternetAds,1966,1555,0.1871820956256358
CALDM-J,72,0.5744833895630408,0.22490836511523382,0.2826086956521739,0.2826086956521739,0.2826086956521739,0.7314343845371313,0.572698564095269,14.404549837112427,0.8886287212371826,,17_InternetAds,1966,1555,0.1871820956256358
CALDM-J,888,0.5763216248571583,0.22570496714421132,0.29347826086956524,0.29347826086956524,0.29347826086956524,0.7355035605289929,0.5602134036872297,14.629228353500366,0.8895702362060547,,17_InternetAds,1966,1555,0.1871820956256358
KNN,69,0.9018342151675485,0.8728765021986231,0.753968253968254,0.753968253968254,0.753968253968254,0.8233618233618234,4.211414107743724,0.010727643966674805,0.04948544502258301,,18_Ionosphere,351,32,0.358974358974359
KNN,72,0.9018342151675485,0.8728765021986231,0.753968253968254,0.753968253968254,0.753968253968254,0.8233618233618234,4.211414107743724,0.011157751083374023,0.04733395576477051,,18_Ionosphere,351,32,0.358974358974359
KNN,888,0.9018342151675485,0.8728765021986231,0.753968253968254,0.753968253968254,0.753968253968254,0.8233618233618234,4.211414107743724,0.005621671676635742,0.04679584503173828,,18_Ionosphere,351,32,0.358974358974359
LOF,69,0.8655731922398588,0.8298118429982558,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8290598290598291,1.4551491492833846,0.02006697654724121,0.0,,18_Ionosphere,351,32,0.358974358974359
LOF,72,0.8655731922398588,0.8298118429982558,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8290598290598291,1.4551491492833846,0.01004648208618164,0.008016824722290039,,18_Ionosphere,351,32,0.358974358974359
LOF,888,0.8655731922398588,0.8298118429982558,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.8290598290598291,1.4551491492833846,0.010223150253295898,0.0,,18_Ionosphere,351,32,0.358974358974359
IForest,69,0.8372134038800705,0.7903808269611868,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.7492877492877493,-0.09955443700639421,0.13545966148376465,0.0,,18_Ionosphere,351,32,0.358974358974359
IForest,72,0.8508641975308642,0.800443089850896,0.6587301587301587,0.6587301587301587,0.6587301587301587,0.7549857549857549,-0.1012571677832279,0.12737441062927246,0.0,,18_Ionosphere,351,32,0.358974358974359
IForest,888,0.849453262786596,0.8011965203911765,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7606837606837606,-0.10154088496310885,0.12709546089172363,0.011227130889892578,,18_Ionosphere,351,32,0.358974358974359
PCA,69,0.7833862433862434,0.7307169656556285,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.7094017094017094,19608.74926926436,0.0,0.01025533676147461,,18_Ionosphere,351,32,0.358974358974359
PCA,72,0.7833862433862434,0.7307169656556285,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.7094017094017094,19608.74926926436,0.003159761428833008,0.0020062923431396484,,18_Ionosphere,351,32,0.358974358974359
PCA,888,0.7833862433862434,0.7307169656556285,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.7094017094017094,19608.74926926436,0.012296438217163086,0.0,,18_Ionosphere,351,32,0.358974358974359
CBLOF,69,0.9030335097001765,0.9041104370668794,0.8412698412698413,0.8412698412698413,0.8412698412698413,0.886039886039886,3.3856370571332097,0.06354546546936035,0.002005338668823242,,18_Ionosphere,351,32,0.358974358974359
CBLOF,72,0.8961552028218694,0.8741456242753417,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8632478632478633,3.639443807112865,0.055315256118774414,0.0,,18_Ionosphere,351,32,0.358974358974359
CBLOF,888,0.8981305114638448,0.8728004576947742,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.8518518518518519,3.615895106231529,0.05242609977722168,0.0010051727294921875,,18_Ionosphere,351,32,0.358974358974359
HBOS,69,0.5667019400352733,0.3606852650165795,0.36507936507936506,0.36507936507936506,0.36507936507936506,0.5441595441595442,37.155012874250474,0.007890462875366211,0.0,,18_Ionosphere,351,32,0.358974358974359
HBOS,72,0.5667019400352733,0.3606852650165795,0.36507936507936506,0.36507936507936506,0.36507936507936506,0.5441595441595442,37.155012874250474,0.008911609649658203,0.0,,18_Ionosphere,351,32,0.358974358974359
HBOS,888,0.5667019400352733,0.3606852650165795,0.36507936507936506,0.36507936507936506,0.36507936507936506,0.5441595441595442,37.155012874250474,0.007077455520629883,0.0,,18_Ionosphere,351,32,0.358974358974359
ECOD,69,0.7284303350970016,0.6460527623597061,0.5317460317460317,0.5317460317460317,0.5317460317460317,0.6638176638176638,51.626040870233275,0.003523588180541992,0.0020055770874023438,,18_Ionosphere,351,32,0.358974358974359
ECOD,72,0.7284303350970016,0.6460527623597061,0.5317460317460317,0.5317460317460317,0.5317460317460317,0.6638176638176638,51.626040870233275,0.013199806213378906,0.004012346267700195,,18_Ionosphere,351,32,0.358974358974359
ECOD,888,0.7284303350970016,0.6460527623597061,0.5317460317460317,0.5317460317460317,0.5317460317460317,0.6638176638176638,51.626040870233275,0.0,0.006081581115722656,,18_Ionosphere,351,32,0.358974358974359
COPOD,69,0.7894532627865961,0.6696926579115451,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.7037037037037037,42.18773834992958,0.0,0.01610088348388672,,18_Ionosphere,351,32,0.358974358974359
COPOD,72,0.7894532627865961,0.6696926579115451,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.7037037037037037,42.18773834992958,0.013048887252807617,0.0030112266540527344,,18_Ionosphere,351,32,0.358974358974359
COPOD,888,0.7894532627865961,0.6696926579115451,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.7037037037037037,42.18773834992958,0.0,0.0056917667388916016,,18_Ionosphere,351,32,0.358974358974359
LODA,69,0.8487125220458553,0.7805122453980824,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.7264957264957265,0.022405613335659155,0.016028165817260742,0.0,,18_Ionosphere,351,32,0.358974358974359
LODA,72,0.8290652557319225,0.7703247841279535,0.6825396825396826,0.6825396825396826,0.6825396825396826,0.7720797720797721,0.021762110028184914,0.019999980926513672,0.002008199691772461,,18_Ionosphere,351,32,0.358974358974359
LODA,888,0.785326278659612,0.765679083516798,0.6587301587301587,0.6587301587301587,0.6587301587301587,0.7549857549857549,0.021931132426229603,0.015757322311401367,0.0,,18_Ionosphere,351,32,0.358974358974359
DeepSVDD,69,0.8428571428571427,0.7996870771533305,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.7891737891737892,0.6054241030644144,0.2693490982055664,0.00200653076171875,,18_Ionosphere,351,32,0.358974358974359
DeepSVDD,72,0.8165784832451499,0.7642667941429566,0.626984126984127,0.626984126984127,0.626984126984127,0.7321937321937322,0.6637837458879519,0.23749661445617676,0.0,,18_Ionosphere,351,32,0.358974358974359
DeepSVDD,888,0.8251146384479718,0.7780486357980648,0.6746031746031746,0.6746031746031746,0.6746031746031746,0.7663817663817664,0.7784811793229517,0.25337672233581543,0.0,,18_Ionosphere,351,32,0.358974358974359
CALDM-D,69,0.8216225749559083,0.7756631236212855,0.6111111111111112,0.6111111111111112,0.6111111111111112,0.7207977207977208,0.6393521000177432,19.678060054779053,0.914055585861206,,18_Ionosphere,351,32,0.358974358974359
CALDM-D,72,0.8165784832451498,0.7286653058050403,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.7037037037037037,0.7897587632521604,19.67480492591858,0.8565056324005127,,18_Ionosphere,351,32,0.358974358974359
CALDM-D,888,0.8102645502645502,0.7507609017050524,0.6031746031746031,0.6031746031746031,0.6031746031746031,0.7150997150997151,0.635046344537001,19.759523391723633,0.862757682800293,,18_Ionosphere,351,32,0.358974358974359
CALDM-J,69,0.9186596119929453,0.9030319428215476,0.7936507936507936,0.7936507936507936,0.7936507936507936,0.8518518518518519,0.29743015613311374,8.066957473754883,0.8866174221038818,,18_Ionosphere,351,32,0.358974358974359
CALDM-J,72,0.9130511463844798,0.9040751650835899,0.8253968253968254,0.8253968253968254,0.8253968253968254,0.8746438746438746,0.2728297679852215,7.969303131103516,0.846013069152832,,18_Ionosphere,351,32,0.358974358974359
CALDM-J,888,0.9221164021164021,0.9051970688588383,0.8174603174603176,0.8174603174603174,0.8174603174603174,0.8689458689458689,0.28176558629060394,8.018146276473999,0.9018063545227051,,18_Ionosphere,351,32,0.358974358974359
KNN,69,0.6053952482632615,0.25513612508651684,0.3015753938484621,0.3015753938484621,0.3015753938484621,0.7106449106449106,2.107919650162821,0.09590554237365723,1.4126391410827637,,19_landsat,6435,36,0.20714840714840715
KNN,72,0.6053952482632615,0.25513612508651684,0.3015753938484621,0.3015753938484621,0.3015753938484621,0.7106449106449106,2.107919650162821,0.0803685188293457,1.3957626819610596,,19_landsat,6435,36,0.20714840714840715
KNN,888,0.6053952482632615,0.25513612508651684,0.3015753938484621,0.3015753938484621,0.3015753938484621,0.7106449106449106,2.107919650162821,0.0953519344329834,1.4072391986846924,,19_landsat,6435,36,0.20714840714840715
LOF,69,0.5466040412494343,0.25157438524151343,0.2738184546136534,0.2738184546136534,0.2738184546136534,0.6991452991452991,1.1549065030630745,0.08331537246704102,0.0625767707824707,,19_landsat,6435,36,0.20714840714840715
LOF,72,0.5466040412494343,0.25157438524151343,0.2738184546136534,0.2738184546136534,0.2738184546136534,0.6991452991452991,1.1549065030630745,0.07532715797424316,0.0681307315826416,,19_landsat,6435,36,0.20714840714840715
LOF,888,0.5466040412494343,0.25157438524151343,0.2738184546136534,0.2738184546136534,0.2738184546136534,0.6991452991452991,1.1549065030630745,0.07669615745544434,0.07551264762878418,,19_landsat,6435,36,0.20714840714840715
IForest,69,0.46819584159073874,0.1859470481273077,0.17029257314328583,0.17029257314328583,0.17029257314328583,0.6562548562548562,-0.05165198493117858,0.1896052360534668,0.016159534454345703,,19_landsat,6435,36,0.20714840714840715
IForest,72,0.49786853808708936,0.20880910607938738,0.24756189047261815,0.24756189047261815,0.24756189047261815,0.6882672882672882,-0.05528378408837569,0.19029951095581055,0.04049253463745117,,19_landsat,6435,36,0.20714840714840715
IForest,888,0.4686778319432857,0.19306053947547386,0.23030757689422354,0.23030757689422354,0.23030757689422354,0.6811188811188811,-0.057632253618786385,0.18308329582214355,0.01856851577758789,,19_landsat,6435,36,0.20714840714840715
PCA,69,0.36442778864061365,0.16297611723264058,0.19654913728432108,0.19654913728432108,0.19654913728432108,0.6671328671328671,323761.23201197333,0.015769004821777344,0.021927356719970703,,19_landsat,6435,36,0.20714840714840715
PCA,72,0.36442778864061365,0.16297611723264058,0.19654913728432108,0.19654913728432108,0.19654913728432108,0.6671328671328671,323761.23201197333,0.0145416259765625,0.009012937545776367,,19_landsat,6435,36,0.20714840714840715
PCA,888,0.36442778864061365,0.16297611723264058,0.19654913728432108,0.19654913728432108,0.19654913728432108,0.6671328671328671,323761.23201197333,0.016193389892578125,0.007998228073120117,,19_landsat,6435,36,0.20714840714840715
CBLOF,69,0.6207257910126297,0.2598370622087953,0.29632408102025504,0.29632408102025504,0.29632408102025504,0.7084693084693084,3.232618832310319,0.16016888618469238,0.004198789596557617,,19_landsat,6435,36,0.20714840714840715
CBLOF,72,0.6211303658921394,0.26011643974234117,0.29857464366091524,0.29857464366091524,0.29857464366091524,0.7094017094017094,3.243731926130341,0.139387845993042,0.0020029544830322266,,19_landsat,6435,36,0.20714840714840715
CBLOF,888,0.6212664495014385,0.26006572340446843,0.29632408102025504,0.29632408102025504,0.29632408102025504,0.7084693084693084,3.2314346211217777,0.14266514778137207,0.004011869430541992,,19_landsat,6435,36,0.20714840714840715
HBOS,69,0.5696339314150373,0.2283161424330496,0.26406601650412603,0.26406601650412603,0.26406601650412603,0.6951048951048951,55.506852088220775,0.017045974731445312,0.006015777587890625,,19_landsat,6435,36,0.20714840714840715
HBOS,72,0.5696339314150373,0.2283161424330496,0.26406601650412603,0.26406601650412603,0.26406601650412603,0.6951048951048951,55.506852088220775,0.015787839889526367,0.0060160160064697266,,19_landsat,6435,36,0.20714840714840715
HBOS,888,0.5696339314150373,0.2283161424330496,0.26406601650412603,0.26406601650412603,0.26406601650412603,0.6951048951048951,55.506852088220775,0.0198819637298584,0.00400543212890625,,19_landsat,6435,36,0.20714840714840715
ECOD,69,0.36781010227076566,0.16346395961766794,0.159039759939985,0.159039759939985,0.159039759939985,0.6515928515928516,71.68715029340251,0.046962738037109375,0.07610201835632324,,19_landsat,6435,36,0.20714840714840715
ECOD,72,0.36781010227076566,0.16346395961766794,0.159039759939985,0.159039759939985,0.159039759939985,0.6515928515928516,71.68715029340251,0.03204202651977539,0.08062529563903809,,19_landsat,6435,36,0.20714840714840715
ECOD,888,0.36781010227076566,0.16346395961766794,0.159039759939985,0.159039759939985,0.159039759939985,0.6515928515928516,71.68715029340251,0.03159165382385254,0.0639333724975586,,19_landsat,6435,36,0.20714840714840715
COPOD,69,0.42146542123574793,0.1758263551383961,0.18004501125281322,0.1800450112528132,0.1800450112528132,0.6602952602952603,55.17890688741383,0.03182339668273926,0.07473158836364746,,19_landsat,6435,36,0.20714840714840715
COPOD,72,0.42146542123574793,0.1758263551383961,0.18004501125281322,0.1800450112528132,0.1800450112528132,0.6602952602952603,55.17890688741383,0.03557729721069336,0.06664824485778809,,19_landsat,6435,36,0.20714840714840715
COPOD,888,0.42146542123574793,0.1758263551383961,0.18004501125281322,0.1800450112528132,0.1800450112528132,0.6602952602952603,55.17890688741383,0.032186269760131836,0.08550548553466797,,19_landsat,6435,36,0.20714840714840715
LODA,69,0.3748213121488918,0.16431559140192084,0.18079519879969994,0.18079519879969994,0.18079519879969994,0.6606060606060606,0.023991912898570018,0.09956550598144531,0.06994962692260742,,19_landsat,6435,36,0.20714840714840715
